target_id	pdb_id	status	domain_ids	domain_residue_ranges	chain_id	auth_chain_id	entity_id	observed_label_seq_ranges	observed_label_seq_count	domain_residue_coverage	domain_missing_count	chain_supports_domain	reference_path	sha256	notes
H1217	6ezo	candidate			J	J	5	40-47,58-326,334-450	394	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6ezo.cif	9b1e48287dbcfea1ce9906ded05285038731828a3ad687ea72f14154dcd0d972	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6EZO_5 | Eukaryotic initiation factor EIF2B in complex with ISRIB | 2018-03-28T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			A	A	1	4-36,44-77,91-252,270-305	265	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			B	B	1	4-36,44-77,91-252,270-305	265	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			C	C	2	8-98,125-351	318	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			D	D	2	8-98,125-351	318	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			E	E	3	1-12,26-56,61-134,155-236,239-243,260-267,272-292,342-444	336	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			F	F	3	1-12,26-56,61-134,155-236,239-243,260-267,276-292,342-444	332	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			G	G	4	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			H	H	4	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			I	I	5	41-279,285-466	421	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			J	J	5	41-279,285-466,547-689,692-715	588	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			K	K	6	7-271	265	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			L	M	7	173-188	16	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k71	candidate			M	P	8	40-103,119-460	406	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k71.cif	d302f40f34666e56cfc47671e3747ef3f3038339ba2cfc6af2dfb871b52950e7	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K71_5 | eIF2 - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			A	A	1	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			B	B	1	5-252,270-305	284	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			C	C	2	8-98,125-351	318	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			D	D	2	8-98,125-351	318	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			E	E	3	1-12,26-56,61-134,155-235,241-243,260-267,272-292,342-444	333	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			F	F	3	1-12,26-56,61-134,155-235,241-243,260-267,276-292,342-444	329	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			G	G	4	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			H	H	4	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			I	I	5	41-279,285-466	421	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			J	J	5	41-279,285-466	421	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			K	K	6	7-46,57-118,124-176,188-271	239	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			L	L	6	7-48,65-187	165	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			M	M	7	173-188	16	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6k72	candidate			N	P	8	40-460	421	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6k72.cif	74adb8c4e9b3b0680c411f0b2093a66e732c5350189dcc488186ceffe5c214ef	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6K72_5 | eIF2(aP) - eIF2B complex | 2019-07-10T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			A	A	1	41-466	426	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			B	B	1	41-466,549-688,692-715	590	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			C	C	2	25-115,143-368	317	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			D	D	2	25-115,142-368	318	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			E	E	3	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			F	F	3	166-522	357	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			G	G	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			H	H	4	4-252,270-305	285	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			I	I	5	1-11,28-134,155-238,258-295	240	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			J	J	5	1-11,28-134,155-238,258-295	240	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			K	L	6	3-277	275	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			L	S	7	20-91,123-179,184-223,228-468	410	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	6o85	candidate			M	d	8	1-14	14	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/6o85.cif	bc93b8b194c02375e98e0c06f4ca76f7c55981b17668518782c794f1b2f2d33f	full_construct_exact_candidate_needs_native_provenance_and_mapping | 6O85_1 | Electron cryo-microscopy of the eukaryotic translation initiation factor 2B bound to eukaryotic translation initiation factor 2 from Homo sapiens | 2019-05-15T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			A	A	1	1-255,268-305	293	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			B	B	1	1-253,268-305	291	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			C	C	2	8-98,126-351	317	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			D	D	2	8-98,119-351	324	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			E	E	3	1-11,27-134,155-238,258-295,342-444	344	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
H1217	7d43	candidate			F	F	3	1-11,28-134,155-238,258-295,342-444	343	0.000000	0	false	/scratch/10992/liaorunlong93/casp16-leaderboard/diagnostics/reference_gap/refmap_candidate_mmcif/7d43.cif	bb24352a5c946b829ae35b7f39b8cc16d094d97cdd06c7a892eb7c826950122b	full_construct_exact_candidate_needs_native_provenance_and_mapping | 7D43_5 | eIF2B-eIF2(aP), aPg complex | 2020-12-09T00:00:00.000+00:00 | ELECTRON MICROSCOPY
